Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99,Node_100,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109
0.0740277948869055,0.0452056431049639,0.0728519881588604,0.038003364715258,0.0407937623027074,0.0327224508199447,0.0170685454812889,0.0561070551912317,0.0597365125010819,0.041654390235107,0.0453734584046611,0.0372530957556352,0.0324277674279851,0.0292107069010453,0.0359873050411322,0.001601635982054,0.0364751526807143,0.0350122474435823,0.010407907516474,0.0409002354822754,0.0601252099486505,0.0088519188185245,0.0399970395312059,0.0249110538525094,0.0679532480361162,0.0002995653076618,0.0355941903938852,0.000759310705887,0.0538355973332649,0.0144486589418873,0.0381173467142598,0.015603002294089,0.0256610319440673,0.0649238401940769,0.0203232693174493,0.0166585792315831,0.0621234499306723,0.0269187943214706,0.0183437044517955,0.0184451589261596,0.0147959424201588,0.0193374796950734,0.0133074984789684,0.0104398670405501,0.0079890020817038,0.0067682068437312,0.0199112163682165,0.0016403963839048,0.001549192746151,0.0013720278102859,0.0074347290666326,0.0113488023456275,0.0185257866394752,0.0277045481517661,0.0073557139947051,0.0208958941967705,0.0088678932175725,0.0039575330546377,0.0011762666045168,0.020235611019741,0.0085546157910976,0.0123424189423352,0.0139068660253621,0.0474514086947052,0.002908016188274,0.0039629154674638,0.0763536747782322,0.0008239468272923,0.088156487363917,0.0872167965358084,0.0749277032585244,0.0432478511732712,0.0546349185689868,0.0345465080527139,0.0406687238957347,0.0388467420139383,0.0300872126572993,0.0402732899443412,0.0368333533702879,0.0289273099024635,0.0537712228371705,0.0054175181453234,0.0552891121450838,0.0099696748220013,0.0097140801883153,0.0294122652816574,0.0618109426264795,0.0066804593990096,0.0071160911952864,0.0072091237120816,0.0066061197653626,0.0264221190564617,0.0169577748587346,0.020466886410636,0.0083730066133869,0.0050395938954525,0.0037397247160136,0.0064720274813035,0.01893913409261,0.0246286221618999,0.0195412254775194,0.0013869587650088,0.0009669992603345,0.0029103287541828,0.0086810220969105,0.0985600091843312,0.0038612798635619,0.0107050670928444,0.0007113476258636,0.0708086252228604
0.0743278451069396,0.0449155479349252,0.0737321303785031,0.0383895190397995,0.0410774416981031,0.0329190645186043,0.0168959939132213,0.0564358735249974,0.0589710118139499,0.0420260227769118,0.0451633960972321,0.0375019453397187,0.0327353128390381,0.0292537669077901,0.0358951459977926,0.0016163229010965,0.036777810313238,0.035141225444484,0.010251233054994,0.0405427256027311,0.0605653123233743,0.0087662860213742,0.0395052231881472,0.0250665604049692,0.0686537665451516,0.000298397717995,0.0355548668192237,0.0007521999644083,0.0531468462996001,0.0143579631300005,0.0379251758696723,0.0154786500877237,0.0258579651779871,0.0643692158565089,0.0203516196048278,0.0166473248525577,0.0612080902057081,0.0270088515512664,0.0181073277141875,0.0185210030089201,0.0146271890329982,0.0191988758889031,0.013235828345288,0.0106008459812041,0.0079383683892317,0.0067493782202527,0.0203183388138321,0.001618638436181,0.0015459792144075,0.001342722874036,0.0074433385375004,0.0113556475825425,0.0188098726970964,0.0278102965346194,0.0074334500357687,0.0205497168880158,0.0088763671705127,0.0040008759132224,0.0011852399112734,0.0203560510586914,0.0085401406471242,0.0123145521212949,0.0139641099270811,0.0476211963633507,0.0029209325866157,0.003958015930618,0.0762713625657119,0.0008272130388194,0.0883545243376709,0.0881428741178393,0.0752979563328478,0.0435110181499543,0.0546877585784832,0.0350972885637814,0.0406610958457956,0.0389176019196076,0.0303173963398139,0.0398237894725424,0.0365922288047054,0.029021742500783,0.0536911530836985,0.005522485551748,0.0556714972993445,0.0099795062161277,0.0096417841561206,0.0293031923238632,0.0618599065058402,0.0066757898409932,0.0069911628253091,0.0072923317936265,0.0065604853624864,0.0264509653995682,0.0170899037239066,0.0204229341304493,0.008349898696108,0.0049546380920812,0.0037220603146428,0.0063248785895872,0.0187758346149742,0.0248351813529042,0.0193644594630123,0.0013734410601143,0.0009653221926921,0.0029116893869768,0.008548904961227,0.0986633302271696,0.0038643353204614,0.0107968431050048,0.0007257797960038,0.0710978054564247
0.0740708830386075,0.0452445958133083,0.0746757062716336,0.0387262000778636,0.0408859462268393,0.0329260210554284,0.0169841869369003,0.0561076815118674,0.0590138744945942,0.0411090410865515,0.0451298412866362,0.0370367218248206,0.0327663432056242,0.0294029748381383,0.0358550768485145,0.0016084922397976,0.0364808786359242,0.0351894979126577,0.0104352103454231,0.0398944466891698,0.0607229609352157,0.0088720564303963,0.0399211765370093,0.025256247088926,0.0690361359736873,0.0002972024019246,0.0356839593623045,0.0007561725913713,0.052835606571329,0.0142005928078472,0.0381101552897222,0.0153966710253911,0.0254801748925082,0.0642537285265783,0.02036190801557,0.016604214858325,0.0619787771233293,0.0265998655331493,0.0180462571356584,0.0186389375075826,0.0147578098410978,0.0193505632401986,0.0131166105159169,0.0105480622547441,0.0079245345411099,0.0069369052363498,0.0199288784622328,0.001619740554448,0.0015860210926184,0.0013454042757028,0.0074508000789192,0.0112225857842657,0.0187228370258996,0.0271696936142128,0.007462424378347,0.0204017683595312,0.0089190325382232,0.0039575764843557,0.001172424477356,0.0203870033064637,0.008628740186076,0.0124875982831698,0.0138635263271614,0.0477936369643188,0.0029089620861324,0.0039923936726188,0.0755981353117295,0.0008321360243095,0.0886755131766465,0.0876965716686678,0.0753703613784933,0.043008811559476,0.0545688685571163,0.034867301021363,0.0408571816001116,0.0391377288455034,0.0306843808037031,0.0403076881190187,0.0371189993017379,0.0293574666692914,0.0544567835731031,0.0054227301528018,0.0565216486630438,0.0098031822997311,0.0095958999981518,0.0293225543873769,0.0625956880443416,0.0066301157266456,0.006931928875432,0.0073092334351903,0.0064825236879545,0.0264478545194293,0.0167992944502277,0.0203147439022974,0.0082173181359677,0.0048189657407406,0.0037284504321894,0.0063210228539776,0.0188364887066675,0.0249850130813544,0.0192155812905999,0.0013752856635947,0.0009792531717581,0.0029244534184246,0.0087436192933008,0.0983719648863655,0.0038136405566913,0.010822336441716,0.0007183188211689,0.0708086252228604
0.0746490476923547,0.0450713587683029,0.0745424955573093,0.0381995065943902,0.0410085413424375,0.0329721538785776,0.0170375044584619,0.0557851263844592,0.0584044207541829,0.0407170983942062,0.0455040004075272,0.0368598664600317,0.0328715016701658,0.0294146577857047,0.0362529635008459,0.0016110434054696,0.0362497954435243,0.0352445586966683,0.0104716141173552,0.0398000742833924,0.060650048452239,0.0089262361956706,0.0411315361262371,0.026666242742437,0.0685467326317584,0.0002971746755209,0.0355806853278398,0.0007585283504676,0.0536048302343566,0.0142929824294636,0.038090978157622,0.0154700025073089,0.0257256237481955,0.0639985157851267,0.0202137549008823,0.0168470423922111,0.0616576575743205,0.0267231923128059,0.0181067347959494,0.0184225887031397,0.0148486255885985,0.0192704265263066,0.0130771501115754,0.0103603486993896,0.0082230924920791,0.0068792805378811,0.0196686420390057,0.001648733375312,0.0015940390134044,0.0013507670790366,0.0073947155258375,0.0111896806103236,0.0188662018581279,0.0269878430714447,0.0073241484507581,0.0205463797031627,0.0090032793959425,0.0039364262116796,0.0011618742715041,0.0207556930061179,0.0086360263323714,0.0123972010344291,0.0137898636319261,0.0480721948581904,0.0028948062354245,0.0040299297937434,0.077130875353293,0.0008173576005593,0.088495308916169,0.087750499881276,0.0745969438454622,0.043334977761477,0.0542243076618585,0.0351163220155677,0.0411075611216411,0.0385058597458369,0.0307212515432675,0.0406172716911159,0.0387367402597149,0.0293730968924615,0.0542440434981845,0.0054564263871968,0.056990634601842,0.0098200666505133,0.0096207582327173,0.0293996799403735,0.0623601320841739,0.0065663470749846,0.0069247678722931,0.0071358577726331,0.0065850094996046,0.0268573594686282,0.0167903868862835,0.0203539628600025,0.0082108050936458,0.0048223170544831,0.0037444460767487,0.0064160141585397,0.0190939504804985,0.0248318743707822,0.0192593437505021,0.0013830161010812,0.0009769073348105,0.0028997028599826,0.0087435217898797,0.0983719648863655,0.0038132102106491,0.0110300774924976,0.0007120006652365,0.0712404469193418
0.0743294119488197,0.0448894086174836,0.0839623960702424,0.0390611298491496,0.0437312933283957,0.0354787039363505,0.0190097049734858,0.0706276728103239,0.0597780357229561,0.0453780618778187,0.0511972864902743,0.0374279947557694,0.0326525651948086,0.0294463686433849,0.0368467882931472,0.0018751067689548,0.0372608355348738,0.035433877282787,0.0103994977843504,0.0420747893433703,0.0619539338460104,0.0093439478019266,0.043964329295897,0.02999867510488,0.0687113434089079,0.0003046238359804,0.0394292319429468,0.0007633615683919,0.0536415162859779,0.0172671583319985,0.0422256477431438,0.0160772356040384,0.0298127060387455,0.0758708984558944,0.0222920138708074,0.0203620329396728,0.0625351589945594,0.0293405881061697,0.0193413882071844,0.0183274277628396,0.0147596495707893,0.0226566115490273,0.0145890552856932,0.0103681177327214,0.0088456156575615,0.0072143237451835,0.020247019725336,0.0016605900347334,0.001863880228428,0.0014617155676789,0.0076606251832117,0.0122297963457706,0.0195795689949462,0.0275272820764627,0.0077225652915225,0.020650054912597,0.0091437893598112,0.004301887288824,0.0012169781343344,0.0204691215148389,0.009649772153602,0.012648953973779,0.0147570932788006,0.0473123950410017,0.0029253359042322,0.0039564772330962,0.0861479616238133,0.000819610813149,0.0894244871342562,0.0878481285420323,0.0761421333423052,0.0438309291097251,0.0596145390472574,0.0371937439719985,0.0437993653324924,0.0433406856172734,0.0334948270830275,0.0406581776285702,0.0408292444554812,0.0321122935030263,0.0579892039379592,0.0055447880953764,0.0608602259954372,0.0104708621964861,0.0098671654828479,0.0331375263017076,0.0614715038411816,0.006710957449804,0.0068889628565987,0.0074380988923622,0.0066124598121744,0.0341308800407601,0.01765905994509,0.0224330184109882,0.0084566947462345,0.0050133977930323,0.0037991080376725,0.0069691369577975,0.0211171673852329,0.0245403511775668,0.0245222085974698,0.0014402269708589,0.0010443089920195,0.0031426730017562,0.0098706613385895,0.0987470202718686,0.0038299937062946,0.0112539445609198,0.0008048628640571,0.0719863916188594
0.1327890659153122,0.0626795205468861,0.1141274865764302,0.0662276557423521,0.0592243698558246,0.0667516321622662,0.0378583618167752,0.1170530636142227,0.0964256276738413,0.0751622494491623,0.0794053908279156,0.0500117234880137,0.0520992959342922,0.060061032043411,0.059807612903972,0.0030256470541917,0.0721359927312195,0.0571044442062042,0.0170277491194309,0.064169410020319,0.1060830646464899,0.0166018308007096,0.0727405423218401,0.0514695378597688,0.1039417405435063,0.000545322907885,0.0540385357414437,0.0011872678131409,0.0844282141223845,0.0279669543940973,0.0804600548679319,0.0253678500985169,0.0529621215636219,0.1263837733749882,0.0375408103788521,0.0266600978935744,0.1160221831597834,0.0501469630601006,0.0307997307987902,0.0308234012375029,0.0253829178023746,0.039412544246581,0.029429374347441,0.0161960352364528,0.013953108551065,0.0098034872390954,0.0363074524563848,0.0029350120495716,0.002963958050553,0.0026384552827952,0.0129187160245421,0.0193130553583716,0.0354975391684701,0.0404976574277115,0.0125195071951769,0.041107665498669,0.0144227664385402,0.0073453984979977,0.0017524855580552,0.0330355235508538,0.018615618041611,0.0222298389188727,0.0260533711350715,0.0723168127678408,0.0047391439733889,0.0071235621454555,0.1368722127562311,0.0014755702278703,0.1728750153209113,0.1376870949597249,0.1493362294283865,0.0714764189489196,0.1105842323741967,0.06071512507747,0.069561982229647,0.0696754131632959,0.06174367155737,0.0589375535882566,0.0570342336424264,0.05568169315463,0.0906377920288913,0.0092665856680902,0.1035538029077516,0.0183942178214705,0.0167138483140314,0.052043290518674,0.1091219602217367,0.0112678623790266,0.0100278173411498,0.0127802412747811,0.0112730212564436,0.0426784474334314,0.0287090785920954,0.0470124858692484,0.0146025977645852,0.0087960814693754,0.0067836999457782,0.0122130074910405,0.0320291778044469,0.0362198488827148,0.0413780494031455,0.0026177457956578,0.0019633729263066,0.0052572259476022,0.0154871509081687,0.1670050340125771,0.0056021587080386,0.0177792901697169,0.001273990023535,0.1186161196849424
0.1419190535505021,0.0861762042487451,0.1385898898360681,0.0709805937777527,0.0764218986299608,0.0588025073734394,0.0345623529753072,0.1165144278674827,0.0995619703841117,0.0737833198667214,0.0826142419617487,0.0601636909544113,0.0648431227093359,0.0584524570627672,0.0667095238671232,0.0030977352008553,0.0652746624025471,0.0602429088948103,0.0166391734145987,0.0791155335100899,0.1233889410113763,0.0169386083859188,0.0750030699158062,0.0502080039987907,0.1379644998690615,0.000635553867645,0.0649518207295813,0.0014655603286622,0.1064528627263961,0.0246187545067187,0.0785743035447449,0.0284228673074687,0.0460393155344996,0.1330399783105567,0.0378894731873378,0.0296499476705818,0.1160363800240553,0.0560127288683271,0.0349141880927058,0.0317040466059639,0.0296368745936836,0.039352441711162,0.0267233387748039,0.0175465902807894,0.0146570977110427,0.012629526963867,0.0348466407816719,0.0032598702968366,0.0027844934386746,0.0025310966488436,0.0157247475677612,0.019857672014676,0.0369899569042481,0.0475809652919026,0.0132030347077616,0.039015918032787,0.0162824049715659,0.0067747320032055,0.0020604314242375,0.0317727981774522,0.0165018584270124,0.0253089187402617,0.0249558265594776,0.0940193909259893,0.0055746327196611,0.0076012062498624,0.1503488880566705,0.0016434535003637,0.1652876651037224,0.1530808102690664,0.1521698996238751,0.0724111308593116,0.1097762205623142,0.0654461274371143,0.0703176078824348,0.0805392010679807,0.0595545144690243,0.0760664500570413,0.0628078274072087,0.0538747742302334,0.0966547125544032,0.0110928488466113,0.1093401989900891,0.018479387616239,0.0192785966653281,0.053051085924566,0.1198615916528661,0.0122429974241633,0.0147388233626489,0.0126691951953664,0.0108062266010694,0.0453772773576063,0.0277084622423657,0.0428056891646086,0.0158684476887249,0.0082876313194153,0.008393480449501,0.010942086929856,0.0370920978428877,0.0427608051367708,0.0396020229054467,0.0024416354465785,0.0017367938856932,0.0055836158380514,0.015395985209376,0.1904062170050285,0.007185487866469,0.0217777125289669,0.0014302215304995,0.1234137055005441
0.1333664471481194,0.1015481730469773,0.1776198362121711,0.0659128655390126,0.0741586407400622,0.0597053926265022,0.031974079454294,0.1316281711286246,0.0974101298698903,0.0738174582048639,0.0883167211432892,0.0610483590512865,0.0786833557704204,0.0522608286510715,0.0677216705778878,0.0030897450917019,0.0609965558671446,0.0634571764435953,0.0167487303358248,0.0799827394010177,0.1108690137543075,0.019346107831893,0.0722120876009023,0.0622777650897908,0.1478153107258346,0.0007268445921685,0.0615552966191695,0.0014370825913957,0.1242130536846844,0.0245670163186135,0.0695654462170871,0.0283543784705832,0.0444833707417215,0.1404211870395784,0.0372250704847413,0.0310739127455697,0.1129509281889473,0.0527563282724635,0.033308170224978,0.0324773309135734,0.0275149972667193,0.0369450694081218,0.025720654083567,0.0180863095963672,0.015356927674853,0.0126550367118057,0.0359723198116963,0.0029947575253066,0.0025421740549203,0.0030390684138,0.0200644948498592,0.0198235659219769,0.0344069496716753,0.0569338901823054,0.0134923855272762,0.0358340235149137,0.0166396904757651,0.008107068892645,0.0021183136330927,0.0425203871777086,0.0174956887817023,0.0243516594535979,0.02337769946015,0.0892701114820955,0.0056334740898846,0.0077223179416462,0.1562025860333819,0.0016402346252355,0.1629919379103473,0.165583787423253,0.1433463574704433,0.0835481428470893,0.1035972419518282,0.0649254832247086,0.1028099596611277,0.0774075286689035,0.0647756868604323,0.084170938915172,0.0652127691528229,0.0608855805813342,0.1036938374508835,0.0116406550744818,0.1220022094729613,0.0182095585926625,0.0186912172977406,0.0596632306145199,0.10865680336781,0.0121441341255355,0.0130152010419154,0.0148358173922101,0.0103280059272651,0.0470930691578756,0.028933994581686,0.0382236076060669,0.015901012900334,0.0077733722256348,0.0072935662037776,0.010529312906785,0.0378263092605178,0.0418951389705299,0.0400467267259238,0.0023782571239427,0.0017239226487571,0.0065371926544655,0.0157195990642348,0.1842110872764427,0.0069293028675525,0.0199083987929099,0.0012460807533374,0.1251674939790338
0.1326065288362836,0.0966626833635701,0.1378183777822731,0.0656063938528685,0.0906087194489431,0.0584700581399515,0.0300986538927895,0.1135156046635397,0.1035100251090836,0.073994631858515,0.0872926099377055,0.0600564821713313,0.0720683711779744,0.07348731392540787,0.0820479942107766,0.0029350452399774,0.0681396849915046,0.0653428197316306,0.0166212019322525,0.0937483576167167,0.1218479258306269,0.0149446971304364,0.0859480309876268,0.0539422485940996,0.1266779582429796,0.0007199900090327,0.0728677754712954,0.0017179308012871,0.14115528733759192,0.024653862562933,0.0695798290661623,0.0279145625306849,0.0449142698439281,0.1151408679408175,0.0367776389331304,0.0306513966516517,0.1358254567368696,0.0529981061218833,0.0328286970097297,0.0460109246411244,0.026698993524443,0.0450654534622459,0.025814355114371,0.0200744966263601,0.0178866231176805,0.012593464076156,0.0353485572508685,0.0036104327862655,0.00246923324777,0.0025003557707174,0.0146485637092857,0.0230011969530274,0.0333310016896612,0.0571444700545193,0.0146577194519481,0.0358945378002488,0.0167751751884716,0.0071041029846746,0.001841667962445,0.0308185424842295,0.0181475560035957,0.0303347338988152,0.022990600517518,0.087607784088763,0.00564224810795,0.0078449278389117,0.1559227245108126,0.001588903034221,0.1931780286680453,0.1632685934681756,0.15819429061229995,0.0774086225981905,0.1026015380228803,0.064288655650357,0.0714855969407522,0.0771307976763488,0.0567712905114344,0.0847417626787386,0.1216132882692522,0.0558861885744391,0.0849732953088076,0.0113821152616601,0.109664037135085,0.0180288532941009,0.0182309256543692,0.0519016247539649,0.1029134726536085,0.0121454474387276,0.0144231165286128,0.0144094524523088,0.0123915169873955,0.0456541456899722,0.0287911024100814,0.0380523064114931,0.0199658650672217,0.0076048569996182,0.0068149179085694,0.0109052120765721,0.0379539797612149,0.0459701040945419,0.0464557818829778,0.0026486816265467,0.0016904841834954,0.0058643597378661,0.0183396134944583,0.1848289471126158,0.0067909896495922,0.0200849549713424,0.0015277774498125,0.1280943720842465
0.256259293618737,0.0876769085912773,0.1342296177047029,0.0685988709597185,0.11191317045616167,0.061646998667456,0.0309853315801292,0.1122379105666217,0.110524100958894,0.0772693195350231,0.14967202703420585,0.0630078538894781,0.0645410938078983,0.0558992323217537,0.0679789145162532,0.0027820461653677,0.056104136137079,0.0646002534048023,0.0185567075405793,0.0880188473236159,0.19888155820932132,0.0139892153938122,0.0973615322565595,0.0441591643919541,0.1172493777204195,0.0006649315327163,0.09852385294507604,0.0016161115898702,0.1035268542543409,0.0271757912676555,0.0742338793127313,0.0377743607680676,0.0467348974962895,0.25841954588909904,0.0385138654037147,0.0300934465050556,0.1213230218624746,0.0573601456376919,0.0343777947265954,0.0318360112432604,0.06306439093847464,0.0412605949955182,0.0334797129527877,0.0209735337335324,0.0149182228965058,0.0127572275472984,0.0360098797078322,0.0029763770367883,0.0025933996599419,0.0027163038459432,0.0155510822411135,0.0196264951539514,0.035791589590317,0.05426817516714,0.0145578404173694,0.0492946698591235,0.0190260935717938,0.0071726785094293,0.002036377455498,0.0282295027658127,0.0169791495836685,0.0224780575297003,0.0234495871506808,0.1074108627039397,0.0058238931139227,0.0074909464248115,0.1555995407711274,0.0019338717751625,0.1804163759091243,0.22278661866181396,0.1380813587535643,0.0677728687456503,0.16365488096446168,0.09376440686504699,0.0767583742839284,0.08474677002296,0.0582450863349594,0.0929536296226869,0.0728995996667373,0.0586165931844707,0.11859270084319364,0.0106251620825359,0.19816770294187358,0.0183562814637003,0.0186308325029418,0.0586396228567584,0.1000239420972816,0.0149794313835986,0.0167573700409177,0.0144116703147765,0.013858366938776,0.0448634165201102,0.0303263581707108,0.0410895216705491,0.0159547231945497,0.0099923887649754,0.0066979828276057,0.0168032957863264,0.0440066642959236,0.0490580622467601,0.0524216348725907,0.0029032650687274,0.0021666273513051,0.0063095458296331,0.0198554016799465,0.20578065022899236,0.0066097709312254,0.0202612740024567,0.0013254250371398,0.1608551408624333
